Date,Low,Open,Volume,High,Close,Adjusted Close
16-03-1999,22.5,22.5,4900,23.25,23.25,12.353926658630371
17-03-1999,23.25,23.25,3100,23.25,23.25,12.353926658630371
18-03-1999,23.25,23.25,100,23.25,23.25,12.353926658630371
19-03-1999,23.25,23.25,500,23.25,23.25,12.353926658630371
22-03-1999,23.25,23.25,0,23.25,23.25,12.353926658630371
23-03-1999,23.25,23.25,0,23.25,23.25,12.353926658630371
24-03-1999,23.0,24.25,2000,24.25,23.0,12.221083641052246
25-03-1999,23.0,23.0,0,23.0,23.0,12.221083641052246
26-03-1999,23.0,23.0,0,23.0,23.0,12.221083641052246
29-03-1999,23.0,23.0,0,23.0,23.0,12.221083641052246
30-03-1999,23.0,23.0,0,23.0,23.0,12.221083641052246
31-03-1999,23.0,23.0,2000,24.25,24.25,12.885272026062012
01-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
05-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
06-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
07-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
08-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
09-04-1999,24.25,24.25,0,24.25,24.25,12.885272026062012
12-04-1999,21.0,21.0,700,21.0,21.0,11.15837574005127
13-04-1999,21.0,21.0,0,21.0,21.0,11.15837574005127
14-04-1999,23.0,23.0,1400,24.0,24.0,12.752432823181152
15-04-1999,24.0,24.0,0,24.0,24.0,12.752432823181152
16-04-1999,24.5,25.0,200,25.0,24.5,13.018115997314453
19-04-1999,24.5,24.5,0,24.5,24.5,13.018115997314453
20-04-1999,22.0,25.0,200,25.0,22.0,11.689736366271973
21-04-1999,22.0,22.0,500,24.0,24.0,12.752432823181152
22-04-1999,24.0,24.0,100,24.0,24.0,12.752432823181152
23-04-1999,22.0,22.0,7700,23.5,23.5,12.486757278442383
26-04-1999,23.4375,24.0,2100,24.0,24.0,12.752432823181152
27-04-1999,23.0,24.0,5000,26.0,25.0,13.283787727355957
28-04-1999,25.0,26.5,700,26.5,25.0,13.283787727355957
29-04-1999,25.0,25.0,0,25.0,25.0,13.283787727355957
30-04-1999,25.0,25.0,0,25.0,25.0,13.283787727355957
03-05-1999,26.0,26.0,1200,26.0,26.0,13.815135955810547
04-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
05-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
06-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
07-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
10-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
11-05-1999,26.0,26.0,0,26.0,26.0,13.815135955810547
12-05-1999,22.5,22.5,1400,24.0,24.0,12.752432823181152
