Date,Low,Open,Volume,High,Close,Adjusted Close
29-03-1993,10.166666984558105,10.166666984558105,45000,10.833333015441895,10.833333015441895,7.717240333557129
30-03-1993,10.5,10.833333015441895,45000,11.166666984558105,10.833333015441895,7.717240333557129
31-03-1993,10.833333015441895,11.166666984558105,36000,11.166666984558105,10.833333015441895,7.717240333557129
01-04-1993,10.5,10.666666984558105,17400,10.916666984558105,10.916666984558105,7.776604652404785
02-04-1993,10.166666984558105,10.833333015441895,19200,10.833333015441895,10.166666984558105,7.242334842681885
05-04-1993,10.0,10.0,13200,10.333333015441895,10.333333015441895,7.361060619354248
06-04-1993,9.833333015441895,10.0,9600,10.333333015441895,9.833333015441895,7.004879951477051
07-04-1993,9.833333015441895,9.833333015441895,12000,10.333333015441895,10.166666984558105,7.242334842681885
08-04-1993,9.75,10.166666984558105,26400,10.166666984558105,9.75,6.9455156326293945
12-04-1993,9.833333015441895,10.166666984558105,13200,10.166666984558105,9.833333015441895,7.004879951477051
13-04-1993,9.75,10.25,15000,10.25,10.25,7.301697254180908
14-04-1993,9.75,10.083333015441895,30600,10.208333015441895,10.0,7.123606204986572
15-04-1993,9.833333015441895,9.958333015441895,32400,10.166666984558105,10.0625,7.168128967285156
16-04-1993,9.145833015441895,10.041666984558105,60600,10.041666984558105,9.166666984558105,6.529973030090332
19-04-1993,9.333333015441895,9.583333015441895,3000,9.583333015441895,9.333333015441895,6.648698806762695
20-04-1993,9.166666984558105,9.166666984558105,12000,9.458333015441895,9.458333015441895,6.73774528503418
21-04-1993,9.395833015441895,9.395833015441895,9000,9.5,9.458333015441895,6.73774528503418
22-04-1993,9.166666984558105,9.333333015441895,48600,9.583333015441895,9.5,6.767427921295166
23-04-1993,9.5,9.5,3600,9.5,9.5,6.767427921295166
26-04-1993,9.333333015441895,9.5,15000,9.583333015441895,9.583333015441895,6.826790809631348
27-04-1993,9.166666984558105,9.166666984558105,37200,9.583333015441895,9.333333015441895,6.648698806762695
28-04-1993,8.75,9.333333015441895,33000,9.583333015441895,8.75,6.233156204223633
29-04-1993,9.0,9.0,16800,9.25,9.25,6.589337348937988
30-04-1993,9.25,9.25,0,9.25,9.25,6.589337348937988
03-05-1993,8.833333015441895,8.916666984558105,27600,9.25,9.25,6.589337348937988
04-05-1993,8.833333015441895,9.0,8400,9.25,8.833333015441895,6.292518138885498
05-05-1993,9.166666984558105,9.166666984558105,1200,9.166666984558105,9.166666984558105,6.529973030090332
06-05-1993,8.833333015441895,8.833333015441895,20400,9.166666984558105,9.0,6.411247253417969
07-05-1993,8.583333015441895,8.583333015441895,4200,8.916666984558105,8.916666984558105,6.3518829345703125
10-05-1993,8.583333015441895,9.0,7800,9.0,9.0,6.411247253417969
11-05-1993,8.583333015441895,9.166666984558105,52200,9.166666984558105,8.916666984558105,6.3518829345703125
12-05-1993,8.166666984558105,8.333333015441895,10200,8.333333015441895,8.166666984558105,5.817612648010254
13-05-1993,8.166666984558105,8.666666984558105,17400,8.666666984558105,8.666666984558105,6.173792839050293
14-05-1993,8.666666984558105,8.666666984558105,1200,8.666666984558105,8.666666984558105,6.173792839050293
17-05-1993,8.583333015441895,8.583333015441895,600,8.583333015441895,8.583333015441895,6.114428997039795
18-05-1993,8.666666984558105,8.666666984558105,600,8.666666984558105,8.666666984558105,6.173792839050293
19-05-1993,8.166666984558105,8.166666984558105,600,8.166666984558105,8.166666984558105,5.817612648010254
20-05-1993,8.166666984558105,8.666666984558105,3600,8.666666984558105,8.666666984558105,6.173792839050293
21-05-1993,8.166666984558105,8.166666984558105,1200,8.166666984558105,8.166666984558105,5.817612648010254
24-05-1993,8.166666984558105,8.166666984558105,600,8.166666984558105,8.166666984558105,5.817612648010254
25-05-1993,8.166666984558105,8.166666984558105,600,8.166666984558105,8.166666984558105,5.817612648010254
26-05-1993,8.583333015441895,8.583333015441895,600,8.583333015441895,8.583333015441895,6.114428997039795
27-05-1993,8.75,8.75,1200,8.75,8.75,6.233156204223633
28-05-1993,8.75,8.75,0,8.75,8.75,6.233156204223633
01-06-1993,8.25,8.5,12600,8.583333015441895,8.5,6.05506706237793
02-06-1993,8.25,8.333333015441895,46800,8.75,8.75,6.233156204223633
03-06-1993,8.75,8.75,0,8.75,8.75,6.233156204223633
04-06-1993,8.333333015441895,8.666666984558105,39600,8.75,8.416666984558105,5.995702743530273
07-06-1993,8.333333015441895,8.333333015441895,600,8.333333015441895,8.333333015441895,5.936338424682617
08-06-1993,8.333333015441895,8.333333015441895,0,8.333333015441895,8.333333015441895,5.936338424682617
09-06-1993,8.75,8.75,1200,8.75,8.75,6.233156204223633
10-06-1993,8.333333015441895,8.333333015441895,7200,8.333333015441895,8.333333015441895,5.936338424682617
11-06-1993,8.333333015441895,8.354166984558105,21000,8.354166984558105,8.333333015441895,5.936338424682617
14-06-1993,8.75,8.75,3000,8.75,8.75,6.233156204223633
15-06-1993,8.354166984558105,8.541666984558105,4800,8.75,8.75,6.233156204223633
16-06-1993,8.333333015441895,8.333333015441895,7200,8.75,8.75,6.233156204223633
17-06-1993,8.583333015441895,8.583333015441895,1200,8.625,8.625,6.144111633300781
18-06-1993,8.333333015441895,8.5,94200,8.5625,8.5625,6.099588394165039
21-06-1993,8.333333015441895,8.666666984558105,22200,8.666666984558105,8.666666984558105,6.173792839050293
22-06-1993,8.333333015441895,8.666666984558105,6000,8.666666984558105,8.5,6.05506706237793
23-06-1993,8.333333015441895,8.666666984558105,22200,8.666666984558105,8.666666984558105,6.173792839050293
24-06-1993,8.333333015441895,8.666666984558105,6600,8.666666984558105,8.666666984558105,6.173792839050293
25-06-1993,8.333333015441895,8.583333015441895,6000,8.583333015441895,8.583333015441895,6.114428997039795
28-06-1993,8.333333015441895,8.583333015441895,21600,8.583333015441895,8.333333015441895,5.936338424682617
29-06-1993,8.458333015441895,8.583333015441895,4800,8.583333015441895,8.583333015441895,6.114428997039795
30-06-1993,8.583333015441895,8.583333015441895,9600,8.583333015441895,8.583333015441895,6.114428997039795
01-07-1993,8.375,8.583333015441895,13800,8.583333015441895,8.375,5.966022491455078
02-07-1993,8.583333015441895,8.583333015441895,1800,8.583333015441895,8.583333015441895,6.114428997039795
06-07-1993,8.333333015441895,8.583333015441895,25200,8.583333015441895,8.583333015441895,6.114428997039795
07-07-1993,8.583333015441895,8.583333015441895,4800,8.583333015441895,8.583333015441895,6.114428997039795
08-07-1993,8.458333015441895,8.458333015441895,6600,8.583333015441895,8.583333015441895,6.114428997039795
09-07-1993,8.583333015441895,8.583333015441895,1200,8.583333015441895,8.583333015441895,6.114428997039795
12-07-1993,8.375,8.583333015441895,16200,8.583333015441895,8.583333015441895,6.114428997039795
13-07-1993,8.375,8.375,11400,8.541666984558105,8.541666984558105,6.084747314453125
14-07-1993,8.333333015441895,8.583333015441895,71400,8.583333015441895,8.5,6.05506706237793
15-07-1993,8.333333015441895,8.333333015441895,16800,8.583333015441895,8.583333015441895,6.114428997039795
16-07-1993,8.25,8.583333015441895,330600,8.583333015441895,8.5,6.05506706237793
19-07-1993,8.583333015441895,8.583333015441895,10200,8.583333015441895,8.583333015441895,6.114428997039795
20-07-1993,8.333333015441895,8.333333015441895,78600,8.583333015441895,8.583333015441895,6.114428997039795
21-07-1993,8.5,8.5,7200,8.583333015441895,8.583333015441895,6.114428997039795
22-07-1993,8.375,8.583333015441895,45600,9.166666984558105,9.0,6.411247253417969
23-07-1993,8.75,9.0,104400,9.0,9.0,6.411247253417969
26-07-1993,8.75,9.0,21600,9.25,9.25,6.589337348937988
27-07-1993,9.0,9.0,40800,9.333333015441895,9.333333015441895,6.648698806762695
28-07-1993,8.833333015441895,9.333333015441895,12600,9.333333015441895,8.833333015441895,6.292518138885498
29-07-1993,9.25,9.25,1800,9.333333015441895,9.333333015441895,6.648698806762695
30-07-1993,8.833333015441895,8.833333015441895,6000,9.333333015441895,9.333333015441895,6.648698806762695
02-08-1993,8.833333015441895,8.833333015441895,4800,9.333333015441895,9.333333015441895,6.648698806762695
03-08-1993,8.75,8.875,12600,9.333333015441895,9.083333015441895,6.47061014175415
04-08-1993,8.75,9.25,10200,9.25,8.75,6.233156204223633
05-08-1993,8.75,8.75,8400,9.0,9.0,6.411247253417969
06-08-1993,9.083333015441895,9.166666984558105,4200,9.166666984558105,9.166666984558105,6.529973030090332
09-08-1993,8.916666984558105,9.166666984558105,5400,9.166666984558105,8.916666984558105,6.3518829345703125
10-08-1993,8.666666984558105,8.6875,180600,9.0,9.0,6.411247253417969
11-08-1993,9.0,9.0,10800,9.0,9.0,6.411247253417969
12-08-1993,8.583333015441895,8.833333015441895,29400,8.833333015441895,8.583333015441895,6.114428997039795
13-08-1993,8.583333015441895,8.583333015441895,0,8.583333015441895,8.583333015441895,6.114428997039795
16-08-1993,8.583333015441895,8.583333015441895,0,8.583333015441895,8.583333015441895,6.114428997039795
17-08-1993,8.583333015441895,9.0,4800,9.166666984558105,9.166666984558105,6.529973030090332
18-08-1993,9.166666984558105,9.166666984558105,600,9.166666984558105,9.166666984558105,6.529973030090332
19-08-1993,9.166666984558105,9.166666984558105,0,9.166666984558105,9.166666984558105,6.529973030090332
